time,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,MK,NL,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,SE,SI,SK,BA,RS
28/04/2017 23:00,0.4686,0.0333,0.1149,0.007,0.1759,0.0889,0.0577,0.4559,0.1917,0.2578,0.0332,0.1357,0.0742,0.0624,0.3302,0.2886,0.1155,0.4214,0.0994,0.2603,0.0172,0.0749,0.2332,0.1831,0.3555,0.101,0.3243,0.1334,0.157,0.3785,0.2164,0.1594,0.184,0.0624,0.0172
29/04/2017 00:00,0.4547,0.0282,0.1004,0.0057,0.2074,0.1033,0.0621,0.473,0.1686,0.2404,0.0311,0.1454,0.0636,0.0837,0.3306,0.3151,0.1324,0.4298,0.0773,0.3015,0.0047,0.0728,0.192,0.1963,0.3532,0.1074,0.3221,0.131,0.16,0.3516,0.1889,0.1479,0.1831,0.0837,0.0047
29/04/2017 01:00,0.4233,0.0247,0.0909,0.0057,0.2265,0.1108,0.0676,0.4764,0.1574,0.2529,0.0333,0.1493,0.0537,0.0923,0.3225,0.3304,0.1485,0.423,0.0573,0.3458,0.0074,0.0692,0.1571,0.2184,0.3499,0.1108,0.3291,0.1285,0.1585,0.3381,0.1709,0.1595,0.158,0.0923,0.0074
29/04/2017 02:00,0.3799,0.0251,0.0882,0.0073,0.2255,0.1107,0.0726,0.4541,0.1603,0.2372,0.0406,0.1475,0.0473,0.1075,0.3141,0.3451,0.1654,0.4193,0.0354,0.4256,0.0001,0.0656,0.1197,0.2627,0.3517,0.1121,0.3517,0.1346,0.1593,0.3133,0.1631,0.1614,0.131,0.1075,0.0001
29/04/2017 03:00,0.3177,0.0277,0.0999,0.0104,0.1982,0.1073,0.0766,0.4412,0.1741,0.2035,0.0523,0.1463,0.0437,0.12,0.2789,0.3555,0.1761,0.3767,0.0182,0.5327,0.0,0.0628,0.1034,0.3496,0.3424,0.108,0.3528,0.1411,0.1469,0.2663,0.1416,0.1659,0.1226,0.12,0.0
29/04/2017 04:00,0.2573,0.033,0.082,0.0153,0.1634,0.0976,0.0882,0.4471,0.1837,0.2007,0.0646,0.1513,0.0368,0.1363,0.2467,0.3482,0.1844,0.3179,0.0073,0.5732,0.0005,0.0587,0.0908,0.4002,0.3106,0.1021,0.3387,0.1415,0.1252,0.163,0.1423,0.1512,0.1089,0.1363,0.0005
29/04/2017 05:00,0.2432,0.0364,0.0498,0.0229,0.1119,0.0672,0.0981,0.5269,0.1882,0.2323,0.0715,0.1533,0.0242,0.1436,0.2499,0.3621,0.1857,0.2582,0.0014,0.5948,0.0008,0.0496,0.0915,0.4801,0.3438,0.0922,0.2755,0.1438,0.0965,0.093,0.1641,0.1056,0.0993,0.1436,0.0008
29/04/2017 06:00,0.2506,0.0209,0.043,0.0114,0.1051,0.0744,0.1208,0.6643,0.1781,0.3103,0.05,0.1507,0.0184,0.1768,0.3127,0.3456,0.1838,0.2058,0.0003,0.6414,0.0005,0.04,0.1014,0.5389,0.3998,0.0744,0.2108,0.1657,0.0552,0.0939,0.2165,0.1583,0.0848,0.1768,0.0005
29/04/2017 07:00,0.253,0.0122,0.0424,0.0365,0.1222,0.0922,0.1441,0.7719,0.2004,0.3841,0.0491,0.1884,0.0129,0.2265,0.35,0.3608,0.1699,0.1437,0.0058,0.6563,0.0,0.0353,0.1073,0.5779,0.3855,0.0629,0.1901,0.175,0.03,0.1363,0.263,0.2107,0.0994,0.2265,0.0
29/04/2017 08:00,0.2214,0.0081,0.037,0.062,0.1257,0.093,0.1551,0.8402,0.2426,0.4173,0.0662,0.2374,0.0161,0.2433,0.3339,0.5369,0.1628,0.0837,0.0058,0.6311,0.0,0.0306,0.1106,0.5623,0.3446,0.0702,0.1696,0.1731,0.0402,0.1529,0.2953,0.1674,0.1175,0.2433,0.0
29/04/2017 09:00,0.1974,0.005,0.0287,0.0779,0.1217,0.0873,0.1549,0.874,0.2674,0.4477,0.0747,0.269,0.0279,0.2185,0.3029,0.6576,0.161,0.0681,0.0045,0.555,0.0023,0.0244,0.1033,0.514,0.3185,0.0713,0.1474,0.1707,0.058,0.1584,0.3098,0.1145,0.1143,0.2185,0.0023
29/04/2017 10:00,0.1878,0.0029,0.0261,0.0865,0.1132,0.0805,0.1413,0.8801,0.2779,0.4919,0.0845,0.2896,0.05,0.1758,0.2878,0.7181,0.1659,0.1084,0.0033,0.4552,0.0192,0.0188,0.0856,0.4514,0.29,0.0672,0.1232,0.1694,0.0848,0.1577,0.3116,0.072,0.1047,0.1758,0.0192
29/04/2017 11:00,0.1728,0.0026,0.0395,0.077,0.1061,0.0733,0.1197,0.845,0.2916,0.5396,0.097,0.3076,0.0819,0.1346,0.2703,0.7411,0.1855,0.1755,0.0018,0.358,0.0743,0.0148,0.0655,0.3789,0.2502,0.0612,0.0983,0.1677,0.1353,0.1549,0.3032,0.0413,0.0936,0.1346,0.0743
29/04/2017 12:00,0.1474,0.0036,0.0495,0.0645,0.1006,0.064,0.097,0.798,0.3073,0.5857,0.112,0.3232,0.1104,0.1023,0.2461,0.7523,0.2242,0.2646,0.0006,0.2966,0.1201,0.0119,0.0502,0.304,0.2096,0.0543,0.0731,0.1631,0.2169,0.1588,0.2859,0.0236,0.0757,0.1023,0.1201
29/04/2017 13:00,0.126,0.0064,0.0309,0.0406,0.0938,0.0533,0.0775,0.7479,0.3216,0.6072,0.1294,0.3341,0.1221,0.0851,0.22,0.7633,0.2717,0.3619,0.0002,0.2721,0.1999,0.0094,0.0399,0.2401,0.1783,0.0475,0.0551,0.1567,0.3283,0.1333,0.2643,0.0138,0.0605,0.0851,0.1999
29/04/2017 14:00,0.1092,0.0115,0.0192,0.0196,0.0825,0.0405,0.0636,0.6753,0.3382,0.6072,0.1492,0.3431,0.1169,0.0858,0.1931,0.7674,0.306,0.4323,0.0002,0.2678,0.2274,0.0073,0.0327,0.1967,0.1545,0.0433,0.048,0.146,0.4368,0.0883,0.2439,0.0081,0.0518,0.0858,0.2274
29/04/2017 15:00,0.0898,0.0215,0.0386,0.0092,0.0675,0.029,0.0545,0.5697,0.3572,0.6039,0.1734,0.3487,0.1124,0.0996,0.1765,0.7486,0.3164,0.4332,0.0022,0.3041,0.1376,0.0066,0.0244,0.1732,0.1416,0.0403,0.0474,0.1332,0.5226,0.0759,0.2146,0.0082,0.0394,0.0996,0.1376
29/04/2017 16:00,0.0718,0.0422,0.1438,0.0077,0.0491,0.0188,0.0481,0.4455,0.3712,0.5931,0.2005,0.3424,0.1125,0.1223,0.154,0.7144,0.308,0.3671,0.0106,0.3247,0.0791,0.0128,0.0159,0.1479,0.1386,0.0371,0.0505,0.1167,0.5524,0.1134,0.1731,0.0115,0.0246,0.1223,0.0791
29/04/2017 17:00,0.0633,0.0826,0.2124,0.0225,0.0416,0.0156,0.04,0.346,0.3736,0.5647,0.2108,0.3112,0.1284,0.148,0.157,0.6713,0.273,0.2976,0.0362,0.2969,0.0499,0.0338,0.0141,0.1032,0.1393,0.0369,0.0462,0.1103,0.5289,0.2077,0.1706,0.0247,0.0197,0.148,0.0499
29/04/2017 18:00,0.06,0.1896,0.1873,0.077,0.06,0.0323,0.0432,0.2772,0.3542,0.5188,0.2668,0.2861,0.1215,0.1897,0.1664,0.6529,0.242,0.2699,0.1248,0.2601,0.0107,0.0942,0.0121,0.0861,0.159,0.0385,0.0441,0.1155,0.4541,0.223,0.2054,0.0569,0.0192,0.1897,0.0107
29/04/2017 19:00,0.0532,0.3441,0.0964,0.1404,0.0754,0.0628,0.0493,0.2231,0.3652,0.4745,0.358,0.3247,0.1042,0.215,0.1517,0.6512,0.2144,0.2548,0.2905,0.232,0.0025,0.1871,0.0101,0.0807,0.191,0.0401,0.0434,0.1215,0.3699,0.1825,0.221,0.0842,0.0123,0.215,0.0025
29/04/2017 20:00,0.0462,0.4213,0.0375,0.1795,0.0813,0.094,0.0516,0.1803,0.3829,0.4733,0.4147,0.3736,0.0912,0.2203,0.1251,0.6596,0.2003,0.2455,0.4328,0.2172,0.0088,0.2547,0.0061,0.0828,0.1923,0.041,0.0427,0.1243,0.3182,0.1342,0.1993,0.0934,0.0059,0.2203,0.0088
29/04/2017 21:00,0.0497,0.4218,0.0114,0.1821,0.0824,0.1184,0.0558,0.1624,0.4032,0.4632,0.4437,0.4092,0.1043,0.2311,0.1031,0.6768,0.2056,0.2512,0.5021,0.2196,0.0081,0.2772,0.0035,0.1004,0.177,0.0485,0.0448,0.1201,0.295,0.0882,0.1738,0.0945,0.0041,0.2311,0.0081
29/04/2017 22:00,0.0555,0.4026,0.006,0.1537,0.0882,0.1356,0.0602,0.1743,0.4195,0.4503,0.4538,0.4379,0.1142,0.2397,0.0841,0.6773,0.2175,0.2591,0.5243,0.2453,0.0042,0.2717,0.002,0.1397,0.1594,0.0584,0.0496,0.1111,0.3096,0.0705,0.1547,0.0932,0.0031,0.2397,0.0042
29/04/2017 23:00,0.0566,0.3885,0.0057,0.1219,0.0939,0.1465,0.065,0.1897,0.4283,0.456,0.4507,0.452,0.1163,0.2441,0.0686,0.6642,0.2188,0.2592,0.5296,0.2704,0.0085,0.2657,0.0008,0.186,0.1472,0.0646,0.0566,0.0984,0.3476,0.0708,0.1393,0.0872,0.0018,0.2441,0.0085
30/04/2017 00:00,0.0494,0.3775,0.0161,0.1038,0.0965,0.1506,0.0706,0.2192,0.4333,0.4457,0.4341,0.4534,0.1099,0.2549,0.0578,0.6591,0.2163,0.2474,0.5287,0.2858,0.0221,0.2686,0.0002,0.2226,0.1306,0.0703,0.0623,0.0823,0.4177,0.0697,0.1322,0.0816,0.0021,0.2549,0.0221
30/04/2017 01:00,0.0433,0.3681,0.0582,0.0958,0.1028,0.1509,0.076,0.2497,0.4328,0.4211,0.421,0.4611,0.1057,0.2751,0.0505,0.6684,0.2167,0.2269,0.5152,0.2821,0.0263,0.2688,0.0013,0.2375,0.117,0.0785,0.0697,0.069,0.5206,0.074,0.1263,0.0818,0.0048,0.2751,0.0263
30/04/2017 02:00,0.0412,0.3634,0.0845,0.09,0.1128,0.1495,0.0773,0.269,0.4351,0.3856,0.4122,0.4644,0.0998,0.2884,0.0434,0.6767,0.2143,0.195,0.4607,0.2603,0.0089,0.2793,0.0062,0.2425,0.1092,0.0888,0.0808,0.0595,0.6445,0.084,0.1198,0.089,0.01,0.2884,0.0089
30/04/2017 03:00,0.0374,0.3693,0.115,0.0856,0.1232,0.1451,0.0713,0.2823,0.4425,0.403,0.4068,0.4658,0.1021,0.3014,0.0351,0.6903,0.2085,0.1612,0.4371,0.2308,0.0004,0.2824,0.0142,0.2413,0.1053,0.085,0.0874,0.0563,0.7314,0.0841,0.112,0.1037,0.0165,0.3014,0.0004
30/04/2017 04:00,0.0305,0.372,0.099,0.0896,0.1218,0.1373,0.0661,0.2916,0.4626,0.3893,0.4178,0.4641,0.1137,0.3072,0.025,0.6691,0.196,0.1198,0.4046,0.1875,0.0001,0.2838,0.02,0.2321,0.0707,0.0777,0.0892,0.0498,0.7803,0.0562,0.1005,0.1187,0.0253,0.3072,0.0001
30/04/2017 05:00,0.0133,0.3208,0.0654,0.0997,0.1034,0.0958,0.0601,0.3086,0.4868,0.3855,0.3974,0.4636,0.1221,0.2503,0.0123,0.6703,0.1725,0.1289,0.3137,0.1729,0.0001,0.2423,0.0045,0.1744,0.0477,0.0738,0.0806,0.0566,0.8131,0.0289,0.1387,0.0498,0.0159,0.2503,0.0001
30/04/2017 06:00,0.0118,0.2649,0.0389,0.0741,0.154,0.1,0.0758,0.3203,0.5167,0.3978,0.3568,0.4748,0.1599,0.3123,0.0207,0.6598,0.1978,0.1238,0.2349,0.1616,0.0026,0.2229,0.0074,0.1327,0.0372,0.067,0.0614,0.0738,0.7743,0.0179,0.1811,0.0634,0.0085,0.3123,0.0026
30/04/2017 07:00,0.0249,0.3776,0.0286,0.0877,0.1893,0.1952,0.1148,0.3422,0.6032,0.3989,0.4307,0.5375,0.2162,0.248,0.0336,0.6635,0.1823,0.1211,0.4377,0.1615,0.0209,0.3163,0.023,0.1827,0.0414,0.0672,0.0634,0.0827,0.7409,0.0135,0.1988,0.0739,0.0035,0.248,0.0209
30/04/2017 08:00,0.041,0.5368,0.0307,0.1035,0.1997,0.2523,0.1591,0.3665,0.6912,0.3964,0.5246,0.5992,0.2567,0.1702,0.0389,0.6819,0.1664,0.1238,0.5594,0.1675,0.0615,0.414,0.0364,0.2479,0.0567,0.0953,0.0764,0.085,0.8101,0.0118,0.2077,0.0678,0.0016,0.1702,0.0615
30/04/2017 09:00,0.0595,0.5891,0.0358,0.1166,0.2002,0.2801,0.2026,0.3798,0.7324,0.3985,0.584,0.6316,0.2554,0.1158,0.0421,0.6956,0.1529,0.1222,0.5327,0.17,0.114,0.4873,0.0467,0.2919,0.0833,0.1311,0.0859,0.0829,0.8536,0.0117,0.2137,0.0594,0.0018,0.1158,0.114
30/04/2017 10:00,0.078,0.6233,0.0491,0.1192,0.2014,0.3044,0.2389,0.3742,0.7557,0.4004,0.6199,0.6535,0.2412,0.0765,0.0462,0.6881,0.1459,0.1195,0.4935,0.1654,0.1627,0.5475,0.0579,0.3174,0.1175,0.164,0.0903,0.0808,0.8703,0.0144,0.2266,0.0501,0.0031,0.0765,0.1627
30/04/2017 11:00,0.0963,0.6436,0.0843,0.1117,0.2169,0.3346,0.2679,0.3659,0.7733,0.4019,0.6291,0.6636,0.2369,0.0546,0.0519,0.6599,0.1437,0.1181,0.4811,0.1577,0.1426,0.588,0.0751,0.329,0.1436,0.1974,0.0908,0.0849,0.8819,0.0192,0.2356,0.0421,0.0048,0.0546,0.1426
30/04/2017 12:00,0.1148,0.6466,0.1459,0.0993,0.2418,0.3688,0.2953,0.3533,0.7918,0.4006,0.6122,0.6598,0.2378,0.0463,0.0597,0.6271,0.144,0.1146,0.483,0.1466,0.0811,0.6078,0.0952,0.3292,0.1637,0.2252,0.0881,0.0961,0.8873,0.027,0.2393,0.0368,0.0065,0.0463,0.0811
30/04/2017 13:00,0.1337,0.6309,0.2155,0.0889,0.2716,0.4019,0.325,0.3322,0.8067,0.4118,0.5856,0.6511,0.2468,0.0429,0.0696,0.5918,0.1446,0.1041,0.4822,0.1227,0.0493,0.6087,0.1098,0.3176,0.1759,0.2469,0.0841,0.1145,0.8887,0.0432,0.2406,0.0325,0.0087,0.0429,0.0493
30/04/2017 14:00,0.1562,0.5906,0.2556,0.0838,0.3038,0.4303,0.3573,0.3008,0.8106,0.4142,0.5548,0.6388,0.2642,0.0423,0.0838,0.5391,0.1436,0.0898,0.4698,0.0865,0.0303,0.5942,0.1183,0.3023,0.1834,0.264,0.079,0.1396,0.8817,0.0729,0.2252,0.0298,0.0138,0.0423,0.0303
30/04/2017 15:00,0.1885,0.5207,0.2543,0.0756,0.3438,0.4553,0.3854,0.2599,0.8002,0.3777,0.5403,0.6196,0.2913,0.0442,0.1068,0.4579,0.1417,0.0761,0.4442,0.0494,0.0169,0.5646,0.1133,0.2838,0.173,0.2667,0.0661,0.1723,0.8629,0.1023,0.1785,0.0276,0.0234,0.0442,0.0169
30/04/2017 16:00,0.2176,0.4769,0.2108,0.0674,0.3629,0.456,0.399,0.2047,0.7736,0.3307,0.5296,0.5881,0.2954,0.0458,0.1297,0.3448,0.1357,0.0688,0.4063,0.0203,0.0104,0.5195,0.1023,0.2593,0.1558,0.2546,0.048,0.2028,0.8308,0.1267,0.1585,0.027,0.0323,0.0458,0.0104
30/04/2017 17:00,0.2845,0.5066,0.1906,0.0707,0.398,0.4553,0.3824,0.1651,0.711,0.3377,0.5226,0.548,0.2694,0.0617,0.1756,0.2322,0.1251,0.0887,0.4473,0.0064,0.0121,0.5153,0.1116,0.229,0.1376,0.2573,0.0297,0.2356,0.768,0.1633,0.1969,0.046,0.0482,0.0617,0.0121
30/04/2017 18:00,0.3777,0.5629,0.1831,0.1,0.4805,0.4989,0.3616,0.1514,0.5872,0.379,0.5194,0.5009,0.2418,0.0832,0.2499,0.1561,0.1131,0.1163,0.5546,0.0026,0.0097,0.5258,0.1489,0.2346,0.1456,0.2595,0.0184,0.3095,0.5842,0.1931,0.2741,0.086,0.0849,0.0832,0.0097
30/04/2017 19:00,0.4268,0.5932,0.1967,0.114,0.5162,0.4972,0.3781,0.1528,0.4782,0.4082,0.5189,0.4658,0.2332,0.087,0.3066,0.1129,0.0924,0.1302,0.5853,0.0044,0.0048,0.5314,0.1685,0.3064,0.1598,0.249,0.0127,0.3449,0.3972,0.2294,0.3266,0.1079,0.1246,0.087,0.0048
30/04/2017 20:00,0.4573,0.5799,0.2374,0.1167,0.5175,0.4662,0.3848,0.1715,0.4207,0.4442,0.4755,0.441,0.2422,0.0805,0.3545,0.11,0.0827,0.1369,0.5484,0.0088,0.0022,0.5304,0.1478,0.3591,0.1604,0.2285,0.0107,0.3444,0.2597,0.2558,0.3303,0.1079,0.1767,0.0805,0.0022
30/04/2017 21:00,0.4975,0.5527,0.2928,0.1556,0.4513,0.4476,0.3961,0.2011,0.3759,0.4654,0.4321,0.4241,0.258,0.0725,0.3935,0.1092,0.0875,0.1486,0.5123,0.0078,0.0007,0.5412,0.1239,0.3487,0.1616,0.2143,0.016,0.3372,0.1783,0.2955,0.3256,0.1126,0.2555,0.0725,0.0007
30/04/2017 22:00,0.54,0.4787,0.3519,0.2596,0.4356,0.4266,0.4074,0.2269,0.3364,0.4793,0.416,0.4099,0.278,0.0577,0.4273,0.1052,0.0979,0.1679,0.4712,0.0049,0.0002,0.5266,0.0959,0.3465,0.153,0.2067,0.0259,0.3307,0.1335,0.326,0.3099,0.121,0.3231,0.0577,0.0002
30/04/2017 23:00,0.565,0.4272,0.4084,0.3326,0.4256,0.4129,0.4111,0.2334,0.3078,0.4671,0.3938,0.3909,0.3035,0.0491,0.4291,0.1181,0.1018,0.1825,0.4165,0.0054,0.0001,0.5143,0.0607,0.3632,0.1395,0.1961,0.0405,0.3292,0.0999,0.3391,0.2999,0.1253,0.3646,0.0491,0.0001
01/05/2017 00:00,0.5758,0.3309,0.4438,0.3827,0.4114,0.4007,0.4127,0.2296,0.2914,0.4681,0.3831,0.3639,0.3264,0.0469,0.4209,0.1391,0.105,0.1917,0.3333,0.0091,0.0013,0.5021,0.0507,0.3703,0.1439,0.1825,0.0566,0.3353,0.0764,0.345,0.2912,0.1167,0.3744,0.0469,0.0013
01/05/2017 01:00,0.5692,0.2647,0.4567,0.4915,0.4019,0.3787,0.4116,0.233,0.2793,0.4737,0.3849,0.3292,0.343,0.0392,0.4161,0.1502,0.1174,0.1887,0.2725,0.0152,0.0034,0.4235,0.0443,0.3758,0.1518,0.1661,0.0754,0.3344,0.0594,0.3418,0.2659,0.1049,0.3053,0.0392,0.0034
01/05/2017 02:00,0.5713,0.2343,0.4511,0.4868,0.3959,0.3548,0.4089,0.229,0.2729,0.4576,0.3927,0.3173,0.3456,0.0299,0.4148,0.1556,0.1343,0.1735,0.2539,0.0201,0.0006,0.3703,0.0209,0.3868,0.162,0.1487,0.0946,0.3398,0.048,0.3446,0.2508,0.0985,0.2761,0.0299,0.0006
01/05/2017 03:00,0.5699,0.2034,0.4185,0.3693,0.379,0.3343,0.4053,0.2122,0.2543,0.411,0.3969,0.3012,0.3426,0.0247,0.3903,0.155,0.1342,0.1632,0.2724,0.0239,0.0,0.3378,0.0033,0.4105,0.1679,0.1439,0.1042,0.339,0.0397,0.3155,0.2277,0.0991,0.2787,0.0247,0.0
01/05/2017 04:00,0.4826,0.207,0.3584,0.2603,0.3674,0.3099,0.3969,0.1528,0.2383,0.3518,0.4166,0.299,0.3373,0.0205,0.2959,0.145,0.1203,0.0971,0.2583,0.0215,0.0015,0.2881,0.0001,0.4202,0.1487,0.147,0.1077,0.295,0.0367,0.2732,0.1729,0.1004,0.2351,0.0205,0.0015
01/05/2017 05:00,0.3805,0.2156,0.3762,0.2116,0.3329,0.2709,0.3737,0.1266,0.2187,0.404,0.4125,0.3061,0.3797,0.0143,0.1845,0.124,0.0859,0.0587,0.2175,0.0137,0.0,0.236,0.0,0.3979,0.1234,0.1752,0.0999,0.2634,0.0377,0.2834,0.1799,0.0463,0.1766,0.0143,0.0
01/05/2017 06:00,0.4462,0.2682,0.3474,0.1703,0.4276,0.3384,0.4465,0.1396,0.1742,0.4964,0.4191,0.3123,0.4134,0.0085,0.2234,0.0894,0.0684,0.0899,0.2081,0.0196,0.001,0.2102,0.0004,0.4577,0.1185,0.2055,0.0732,0.3524,0.0319,0.2675,0.2596,0.0384,0.2618,0.0085,0.001
01/05/2017 07:00,0.4912,0.3572,0.3224,0.1775,0.4857,0.3842,0.5508,0.1379,0.1854,0.5525,0.4672,0.3445,0.4204,0.0169,0.2248,0.083,0.0785,0.11,0.2832,0.0336,0.0043,0.2136,0.0053,0.5595,0.1141,0.2434,0.0706,0.4272,0.031,0.2329,0.3111,0.0235,0.2738,0.0169,0.0043
01/05/2017 08:00,0.4929,0.3942,0.2881,0.2096,0.5054,0.4054,0.6236,0.1231,0.1734,0.6032,0.5395,0.365,0.4117,0.0293,0.2194,0.0862,0.0967,0.134,0.3704,0.054,0.0081,0.2041,0.0205,0.6198,0.1144,0.2793,0.0855,0.4306,0.033,0.1946,0.3497,0.0121,0.2821,0.0293,0.0081
01/05/2017 09:00,0.4833,0.371,0.2651,0.2207,0.4842,0.4099,0.6509,0.1062,0.1601,0.6498,0.5474,0.3824,0.3918,0.0387,0.2181,0.077,0.1259,0.1556,0.3627,0.0637,0.0071,0.1816,0.0263,0.6429,0.109,0.3053,0.0832,0.4124,0.0259,0.1711,0.3679,0.012,0.293,0.0387,0.0071
01/05/2017 10:00,0.4595,0.3222,0.2745,0.2137,0.4236,0.4014,0.659,0.0924,0.1532,0.6865,0.5235,0.3889,0.3725,0.0398,0.222,0.0657,0.1574,0.1682,0.322,0.0685,0.0038,0.159,0.0258,0.6468,0.1022,0.3255,0.0692,0.3985,0.0172,0.163,0.3749,0.0173,0.2855,0.0398,0.0038
01/05/2017 11:00,0.4398,0.2791,0.3121,0.2281,0.3494,0.3805,0.6599,0.0838,0.1535,0.7053,0.5006,0.3828,0.3698,0.0365,0.239,0.0513,0.1896,0.1778,0.2666,0.0796,0.0019,0.1411,0.0213,0.6325,0.0992,0.3562,0.0531,0.3957,0.0122,0.1641,0.3794,0.0284,0.2653,0.0365,0.0019
01/05/2017 12:00,0.4337,0.2398,0.368,0.247,0.2881,0.3495,0.6542,0.0795,0.1575,0.705,0.4824,0.3655,0.3805,0.0383,0.2588,0.0406,0.2247,0.1893,0.2118,0.0964,0.0021,0.1272,0.0168,0.5955,0.0952,0.3869,0.0385,0.3985,0.0119,0.1788,0.3826,0.0489,0.2494,0.0383,0.0021
01/05/2017 13:00,0.4389,0.2138,0.3922,0.2606,0.2534,0.3174,0.6425,0.0776,0.1627,0.6836,0.4684,0.3385,0.3848,0.0444,0.2796,0.0359,0.2564,0.2033,0.1771,0.1153,0.0024,0.1093,0.0128,0.5434,0.0889,0.4089,0.0278,0.4057,0.0212,0.2025,0.3745,0.0632,0.2441,0.0444,0.0024
01/05/2017 14:00,0.4557,0.197,0.3231,0.2652,0.2355,0.292,0.6217,0.073,0.1691,0.6326,0.4462,0.3067,0.4008,0.0442,0.2984,0.0351,0.2792,0.2222,0.1506,0.1311,0.0008,0.0909,0.0095,0.4865,0.0822,0.4283,0.0223,0.4173,0.0445,0.2074,0.3613,0.0704,0.2452,0.0442,0.0008
01/05/2017 15:00,0.4633,0.1673,0.1985,0.2489,0.2163,0.2749,0.5835,0.0705,0.1757,0.5588,0.4066,0.2829,0.436,0.0407,0.2944,0.0371,0.2926,0.2374,0.1097,0.141,0.0205,0.0684,0.0063,0.4369,0.0748,0.4464,0.0219,0.4259,0.0775,0.1695,0.3326,0.0661,0.2424,0.0407,0.0205
01/05/2017 16:00,0.4101,0.1106,0.1194,0.1832,0.1949,0.2598,0.5156,0.0728,0.1719,0.5307,0.349,0.265,0.4658,0.034,0.2301,0.0405,0.2857,0.2269,0.0531,0.1293,0.1381,0.0438,0.004,0.3913,0.0669,0.448,0.0273,0.3956,0.1058,0.1442,0.2963,0.0495,0.1979,0.034,0.1381
01/05/2017 17:00,0.4039,0.0617,0.1158,0.1432,0.2203,0.2628,0.441,0.0875,0.1485,0.5461,0.2696,0.2447,0.4406,0.0259,0.2324,0.0422,0.2557,0.2891,0.0185,0.1436,0.2561,0.0297,0.0025,0.3469,0.0574,0.4534,0.0424,0.4031,0.1269,0.1781,0.2885,0.0475,0.1767,0.0259,0.2561
01/05/2017 18:00,0.4448,0.0408,0.1534,0.1507,0.268,0.277,0.4064,0.1096,0.1164,0.5608,0.2391,0.2224,0.3761,0.0272,0.2939,0.043,0.2362,0.3463,0.0116,0.1672,0.24,0.0252,0.0004,0.3148,0.0596,0.4561,0.0617,0.4508,0.1437,0.2225,0.3309,0.061,0.2014,0.0272,0.24
01/05/2017 19:00,0.4358,0.0262,0.2163,0.175,0.2904,0.2759,0.3744,0.1218,0.1043,0.5661,0.236,0.2259,0.312,0.0339,0.3258,0.0555,0.2239,0.3367,0.0121,0.1684,0.1008,0.0224,0.0,0.3003,0.0578,0.4617,0.0752,0.4631,0.198,0.2578,0.3431,0.0348,0.2047,0.0339,0.1008
01/05/2017 20:00,0.3936,0.0135,0.2673,0.1905,0.3083,0.2728,0.348,0.1308,0.0847,0.5509,0.2278,0.2317,0.2738,0.038,0.3389,0.0675,0.2193,0.2927,0.0125,0.1533,0.0249,0.0194,0.0,0.2942,0.0517,0.47,0.0797,0.4406,0.2115,0.2941,0.3311,0.0192,0.1971,0.038,0.0249
01/05/2017 21:00,0.3311,0.0064,0.2959,0.2246,0.3095,0.2638,0.347,0.1368,0.0745,0.5338,0.2173,0.2203,0.2646,0.0355,0.3349,0.0705,0.2189,0.2331,0.0145,0.1259,0.0014,0.0211,0.0001,0.3043,0.0451,0.4838,0.0798,0.4129,0.1852,0.3106,0.3205,0.0206,0.1904,0.0355,0.0014
01/05/2017 22:00,0.2308,0.0046,0.3047,0.239,0.2825,0.242,0.3453,0.145,0.0722,0.5224,0.2033,0.1995,0.2756,0.0275,0.317,0.074,0.2235,0.1765,0.02,0.0954,0.0002,0.0255,0.0019,0.3228,0.0383,0.4998,0.0756,0.3857,0.1641,0.3061,0.3121,0.0199,0.1824,0.0275,0.0002
01/05/2017 23:00,0.1159,0.006,0.3057,0.2307,0.2383,0.2319,0.3412,0.1537,0.0721,0.5032,0.1839,0.1783,0.2877,0.0206,0.2772,0.0746,0.226,0.1353,0.0225,0.0686,0.0002,0.0315,0.0092,0.3249,0.0326,0.5138,0.0697,0.3664,0.1495,0.3064,0.3087,0.022,0.1571,0.0206,0.0002
02/05/2017 00:00,0.0362,0.0124,0.3141,0.2033,0.2078,0.229,0.3326,0.15,0.0744,0.4792,0.163,0.1554,0.3007,0.0164,0.1946,0.0709,0.2151,0.1115,0.0192,0.0496,0.004,0.0349,0.0221,0.3219,0.0285,0.5253,0.0643,0.3594,0.134,0.3065,0.3106,0.0262,0.1171,0.0164,0.004
02/05/2017 01:00,0.0339,0.023,0.3182,0.141,0.1898,0.2316,0.3117,0.1275,0.0776,0.4584,0.1362,0.1367,0.3074,0.0215,0.1354,0.0701,0.1901,0.1079,0.0139,0.0381,0.0068,0.0387,0.0391,0.3102,0.0251,0.5464,0.0613,0.3551,0.1189,0.3141,0.2962,0.0344,0.0763,0.0215,0.0068
02/05/2017 02:00,0.0744,0.0354,0.3118,0.0827,0.1798,0.2381,0.2958,0.1012,0.0821,0.4304,0.1204,0.1217,0.3068,0.0231,0.1017,0.0765,0.1638,0.1226,0.011,0.0355,0.0064,0.0469,0.0545,0.2958,0.0227,0.5511,0.0614,0.343,0.1077,0.3192,0.2771,0.0438,0.0363,0.0231,0.0064
