AT,BE,CZ,DE,DK,EE,ES,FI,FR,GB,HU,IE,LT,SE,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,SI,SK,LV,CH,IT,MK,RS,BG,NL,time,hour,dayofweek,month,GR,HR,LU
0.332044169,0.855130362,0.155336586,0.426256479,0.584,0.566037736,0.517,0.430562962,0.579465715,0.463101604,0.502753641,0.745501347,0.351434783,0.550136386,0.485809712,0.620675629,0.167606151,0.24324896,0.521696574,0.499665104,0.378133991,0.317349885,0.365617527,0.364563606,0.153904473,0.201129453,0.213706794,0.232335545,0.577356557,0.305177112,0.584,01/03/2015 11:00,11,6,3,0.232335545,0.365617527,0.855130362
0.33401406,0.878259041,0.191671799,0.431401406,0.586,0.566037736,0.51,0.453149996,0.531577004,0.450980392,0.500183576,0.748147614,0.351217391,0.547195308,0.481705249,0.620370559,0.168073113,0.243389974,0.522349103,0.481848627,0.437208086,0.272228637,0.374156509,0.372427252,0.073540561,0.208731538,0.192014303,0.250699385,0.533555328,0.291553134,0.586,01/03/2015 12:00,12,6,3,0.250699385,0.374156509,0.878259041
0.335008042,0.881833474,0.194703681,0.437786138,0.586,0.566037736,0.5,0.430981946,0.473470393,0.40855615,0.49908212,0.750890108,0.351478261,0.544492695,0.478072167,0.619312982,0.167872986,0.243460481,0.525154976,0.459691896,0.398946306,0.273672055,0.38848496,0.369187584,0.06899166,0.211772372,0.184862932,0.354488051,0.477971311,0.283378747,0.586,01/03/2015 13:00,13,6,3,0.354488051,0.38848496,0.881833474
0.33665263,0.850294365,0.190250604,0.444110711,0.594,0.566037736,0.5095,0.473299307,0.424966146,0.39714795,0.498837352,0.806437644,0.350956522,0.542225179,0.47509442,0.618296081,0.166905707,0.250017627,0.522675367,0.512873409,0.359040466,0.320727483,0.407412069,0.348451785,0.102350265,0.216768028,0.196185936,0.428123252,0.46567623,0.265667575,0.594,01/03/2015 14:00,14,6,3,0.428123252,0.407412069,0.850294365
0.359206983,0.830740118,0.12373869,0.452724824,0.588,0.566037736,0.5065,0.496571951,0.439000369,0.412834225,0.502141721,0.839588145,0.398391304,0.543794032,0.478399834,0.618723179,0.167472733,0.24994712,0.50721044,0.523375754,0.354145649,0.340646651,0.482568665,0.363756092,0.216072782,0.219157255,0.249582837,0.337642874,0.547643443,0.28746594,0.588,01/03/2015 15:00,15,6,3,0.337642874,0.482568665,0.830740118
0.369851626,0.840832632,0.176512388,0.462172448,0.59,0.566037736,0.518,0.501675935,0.501292626,0.489839572,0.507526619,0.84827271,0.351478261,0.542522215,0.476847727,0.619312982,0.167872986,0.249735599,0.502512235,0.570663094,0.373837014,0.373556582,0.562120611,0.369706699,0.307050796,0.220677672,0.413468415,0.427523779,0.617059426,0.328337875,0.59,01/03/2015 16:00,16,6,3,0.427523779,0.562120611,0.840832632
0.381779408,0.82569386,0.190724336,0.472357678,0.586,0.566037736,0.55,0.475432315,0.605933768,0.648484848,0.509484763,0.840911278,0.495652174,0.540053885,0.473456084,0.618987573,0.168440012,0.249665092,0.502512235,0.586068319,0.381758398,0.354503464,0.556708716,0.390115648,0.184230478,0.220894874,0.464481526,0.470446008,0.608606557,0.359673025,0.586,01/03/2015 17:00,17,6,3,0.470446008,0.556708716,0.82569386
0.386857752,0.849032801,0.193282486,0.485693859,0.59,0.566037736,0.6005,0.463510322,0.609996307,0.581105169,0.507649003,0.837952271,0.350956522,0.535234366,0.466563576,0.62014684,0.16887362,0.249665092,0.501011419,0.531895512,0.379404402,0.357101617,0.575403472,0.390980841,0.041698256,0.220894874,0.428963051,0.346555032,0.585297131,0.35013624,0.59,01/03/2015 18:00,18,6,3,0.346555032,0.575403472,0.849032801
0.385213164,0.859335576,0.217821782,0.498760631,0.592,0.566037736,0.6125,0.424316295,0.564077311,0.505525847,0.508383307,0.799870092,0.395130435,0.534267952,0.465459855,0.621245093,0.168673493,0.242120849,0.502316476,0.53122572,0.418450846,0.340069284,0.537142636,0.391759515,0.070507961,0.220243267,0.369845054,0.25413636,0.607581967,0.305177112,0.592,01/03/2015 19:00,19,6,3,0.25413636,0.537142636,0.859335576
0.370881752,0.879941127,0.224169785,0.507454957,0.594,0.566037736,0.6325,0.335453645,0.546226764,0.417825312,0.509607147,0.763062933,0.339130435,0.541011932,0.4743816,0.622790783,0.167772923,0.248677995,0.496965742,0.512337575,0.441206143,0.322459584,0.367147186,0.371321727,0.052312358,0.217593397,0.283313468,0.212592918,0.49897541,0.264305177,0.594,01/03/2015 20:00,20,6,3,0.212592918,0.367147186,0.879941127
0.37131549,0.876366695,0.225354114,0.516926994,0.598,0.566037736,0.604,0.336870572,0.575649391,0.383957219,0.51119814,0.743865473,0.295652174,0.542333953,0.476456826,0.623319571,0.16730596,0.248677995,0.49324633,0.445545881,0.406232485,0.286374134,0.25495929,0.367697528,0.021986353,0.213683753,0.220500596,0.42604508,0.45210041,0.252043597,0.598,01/03/2015 21:00,21,6,3,0.42604508,0.25495929,0.876366695
0.366237146,0.840412111,0.205173149,0.530838612,0.594,0.566037736,0.564,0.329248876,0.539332759,0.380748663,0.510463836,0.728757698,0.295652174,0.542275382,0.478612531,0.618987573,0.164270705,0.248748502,0.487634584,0.442411253,0.380712177,0.226039261,0.205642312,0.350941619,0.0,0.211446568,0.20238379,0.505734953,0.475922131,0.227520436,0.594,01/03/2015 22:00,22,6,3,0.505734953,0.205642312,0.840412111
0.348869572,0.811606392,0.467952058,0.551964986,0.592,0.566037736,0.4855,0.265399558,0.507817309,0.336898396,0.510708604,0.745116436,0.313043478,0.52623542,0.463074208,0.60835079,0.173843434,0.252696891,0.425579119,0.470596115,0.308709786,0.221420323,0.155260381,0.347355873,0.0,0.192441355,0.18533969,0.444149149,0.486680328,0.219346049,0.592,01/03/2015 23:00,23,6,3,0.444149149,0.155260381,0.811606392
0.349592467,0.784693019,0.493059832,0.587271515,0.608,0.566037736,0.4625,0.242690638,0.471623784,0.322994652,0.512054828,0.745862202,0.288608696,0.526599394,0.464574579,0.605808538,0.173943498,0.252696891,0.422185971,0.479383791,0.218846916,0.212759815,0.10787968,0.330128914,0.0,0.199804518,0.170381406,0.236411957,0.343237705,0.209809264,0.608,01/04/2015 00:00,0,2,4,0.236411957,0.10787968,0.784693019
0.35495997,0.787426409,0.494338908,0.613296075,0.608,0.566037736,0.4535,0.244667479,0.440108334,0.344385027,0.510219067,0.739799846,0.288695652,0.52602624,0.463924993,0.606357664,0.173676662,0.252696891,0.419380098,0.479517749,0.2078616,0.202655889,0.077005741,0.312940407,0.0,0.208188532,0.155065554,0.076722484,0.243340164,0.205722071,0.608,01/04/2015 01:00,1,2,4,0.076722484,0.077005741,0.787426409
0.365604612,0.786795627,0.494433654,0.623354883,0.608,0.566037736,0.4505,0.23961682,0.407854241,0.328342246,0.509362379,0.755196305,0.288782609,0.525072376,0.46282702,0.606439016,0.172209066,0.252696891,0.419575856,0.487153382,0.184172178,0.202655889,0.077199369,0.314843833,0.0,0.197274109,0.150238379,0.001518664,0.212602459,0.207084469,0.608,01/04/2015 02:00,2,2,4,0.001518664,0.077199369,0.786795627
0.376231182,0.795836838,0.494717893,0.632699626,0.608,0.566037736,0.4565,0.234147178,0.405145882,0.31942959,0.512299596,0.747185335,0.288608696,0.523348729,0.460998983,0.606235636,0.170041026,0.252696891,0.418336052,0.487474883,0.14845122,0.221420323,0.076792751,0.31781433,0.0,0.214161599,0.1511323,0.000139877,0.205430328,0.208446866,0.608,01/04/2015 03:00,3,2,4,0.000139877,0.076792751,0.795836838
0.389821625,0.797939445,0.494907385,0.639299711,0.608,0.566037736,0.451,0.272251847,0.416102425,0.315151515,0.514502509,0.75214107,0.288782609,0.524294225,0.461809528,0.607354227,0.171842167,0.252696891,0.416769984,0.488278634,0.169338266,0.230946882,0.078312728,0.318160407,0.000379075,0.214596003,0.155780691,0.000149868,0.225409836,0.235694823,0.608,01/04/2015 04:00,4,2,4,0.000149868,0.078312728,0.797939445
0.401369888,0.78784693,0.53351651,0.638003235,0.608,0.566037736,0.443,0.281096214,0.428413148,0.314081996,0.516583038,0.744057929,0.304347826,0.525264823,0.464321643,0.607862678,0.170874887,0.245646196,0.410179445,0.488948426,0.186899824,0.24278291,0.142693942,0.31814118,0.014404852,0.214921807,0.157806913,0.02887459,0.251536885,0.254768392,0.608,01/04/2015 05:00,5,2,4,0.02887459,0.142693942,0.78784693
0.416406123,0.765979815,0.525652565,0.631133741,0.608,0.566037736,0.4545,0.318370534,0.459682383,0.31942959,0.517072574,0.750745766,0.313043478,0.523591378,0.461798031,0.609062621,0.169974317,0.245646196,0.410636215,0.487957133,0.239210851,0.295612009,0.259025472,0.363756092,0.039423806,0.214704605,0.170023838,0.057359524,0.292520492,0.352861035,0.608,01/04/2015 06:00,6,2,4,0.057359524,0.259025472,0.765979815
0.44268339,0.728553406,0.521483727,0.62435841,0.612,0.566037736,0.4725,0.322404205,0.483072756,0.337967914,0.515848733,0.745501347,0.330434783,0.51515722,0.448915537,0.613597999,0.170941596,0.245646196,0.408874388,0.534896182,0.244927699,0.32113164,0.281418517,0.366832335,0.145943897,0.212315378,0.205244338,0.125399648,0.356557377,0.373297003,0.612,01/04/2015 07:00,7,2,4,0.125399648,0.281418517,0.728553406
0.459852168,0.696593776,0.530247762,0.618028606,0.612,0.566037736,0.487,0.346328179,0.523451927,0.336185383,0.518051646,0.729960547,0.34373913,0.5203951,0.455991998,0.614472534,0.170841533,0.245646196,0.407634584,0.55003349,0.250495087,0.296939954,0.304189136,0.365121175,0.169067475,0.209708949,0.211680572,0.320697786,0.528688525,0.36239782,0.612,01/04/2015 08:00,8,2,4,0.320697786,0.304189136,0.696593776
0.473785987,0.685870479,0.479558482,0.611901949,0.614,0.566037736,0.494,0.410908814,0.573925889,0.377896613,0.51878595,0.74761836,0.352869565,0.523139549,0.459711308,0.615143688,0.170241153,0.245646196,0.407243067,0.554052244,0.304898554,0.328810624,0.336650821,0.379964046,0.140636846,0.208405734,0.22318236,0.443519703,0.517418033,0.344686649,0.614,01/04/2015 09:00,9,2,4,0.443519703,0.336650821,0.685870479
0.48164748,0.703322119,0.418968213,0.605856376,0.61,0.566037736,0.495,0.448655443,0.608642127,0.436363636,0.514257741,0.76229311,0.352,0.518880633,0.453853539,0.614879294,0.169974317,0.252696891,0.402153344,0.554186202,0.296341965,0.332274827,0.36926741,0.374244158,0.140257771,0.200695048,0.200834327,0.531572216,0.489241803,0.303814714,0.61,01/04/2015 10:00,10,2,4,0.531572216,0.36926741,0.703322119
0.490647534,0.718881413,0.405940594,0.594051205,0.61,0.566037736,0.49,0.468271501,0.613197095,0.459893048,0.51756211,0.753704773,0.347826087,0.514454374,0.448053255,0.613231914,0.170608052,0.252696891,0.403001631,0.554186202,0.263161828,0.315242494,0.387449052,0.382809571,0.137604246,0.199609036,0.199165673,0.514697067,0.478995902,0.273841962,0.61,01/04/2015 11:00,11,2,4,0.514697067,0.387449052,0.718881413
0.490593317,0.727502103,0.460419726,0.587697861,0.656,0.566037736,0.4865,0.492267845,0.590052936,0.456327986,0.522457472,0.75825154,0.343913043,0.51803136,0.452790057,0.613211576,0.170841533,0.252767398,0.4045677,0.548506363,0.274632889,0.296766744,0.370419494,0.423377522,0.126231994,0.199337533,0.182300358,0.475501559,0.40317623,0.261580381,0.656,01/04/2015 12:00,12,2,4,0.475501559,0.370419494,0.727502103
0.495093344,0.703322119,0.460846085,0.58417026,0.678,0.566037736,0.4785,0.496267235,0.577742213,0.416042781,0.54632236,0.797440339,0.339130435,0.52110213,0.458642078,0.613496309,0.171108369,0.245716703,0.391125612,0.55351641,0.239883421,0.288106236,0.390217928,0.423646694,0.143669447,0.201075152,0.171811681,0.509901287,0.322233607,0.245231608,0.678,01/04/2015 13:00,13,2,4,0.509901287,0.390217928,0.703322119
0.499990964,0.703111859,0.462172533,0.582002781,0.68,0.566037736,0.4975,0.542736345,0.563092454,0.391800357,0.564068046,0.832395112,0.343565217,0.522507823,0.462137195,0.614025097,0.170241153,0.245716703,0.373376835,0.557267247,0.237379965,0.310046189,0.429524354,0.429164704,0.187263078,0.202465248,0.170500596,0.549976021,0.342213115,0.268392371,0.68,01/04/2015 14:00,14,2,4,0.549976021,0.429524354,0.703111859
0.508376556,0.695962994,0.448765929,0.579034923,0.684,0.566037736,0.5085,0.563152282,0.569247815,0.388235294,0.557704075,0.835065435,0.352521739,0.523892598,0.46417218,0.614635238,0.169073747,0.245716703,0.372202284,0.582933691,0.271718417,0.330542725,0.450155386,0.434615422,0.285822593,0.198848827,0.222109654,0.544550795,0.43545082,0.284741144,0.684,01/04/2015 15:00,15,2,4,0.544550795,0.450155386,0.695962994
0.528942945,0.703111859,0.393765692,0.58325392,0.684,0.566037736,0.51,0.606383789,0.606426197,0.531194296,0.550972953,0.837904157,0.452173913,0.511592784,0.447426663,0.613516647,0.168606784,0.245716703,0.374942904,0.611600804,0.314314539,0.366339492,0.653251493,0.452332657,0.36504928,0.19819722,0.332359952,0.620454,0.49692623,0.344686649,0.684,01/04/2015 16:00,16,2,4,0.620454,0.653251493,0.703111859
0.541575552,0.700168209,0.410820029,0.595112276,0.676,0.566037736,0.532,0.578464234,0.678936354,0.617468806,0.544241831,0.844952848,0.426086957,0.510894121,0.446041263,0.612743802,0.168139822,0.245716703,0.383164763,0.620977897,0.37551844,0.362586605,0.62304557,0.493121713,0.341925701,0.205419201,0.393265793,0.641525458,0.546618852,0.33106267,0.676,01/04/2015 17:00,17,2,4,0.641525458,0.62304557,0.700168209
0.542497244,0.707737595,0.45028187,0.596359055,0.676,0.566037736,0.5735,0.515845205,0.698879724,0.548306595,0.544364215,0.805451309,0.330434783,0.512057165,0.447323189,0.608005044,0.168606784,0.245716703,0.401044046,0.624112525,0.49531069,0.360277136,0.686119797,0.497822597,0.313495072,0.208514335,0.402264601,0.607775158,0.536885246,0.309264305,0.676,01/04/2015 18:00,18,2,4,0.607775158,0.686119797,0.707737595
0.523394719,0.704793944,0.528637074,0.591362346,0.674,0.566037736,0.5955,0.489868211,0.673150314,0.486987522,0.552074409,0.76118649,0.504347826,0.509429858,0.442925551,0.605096707,0.167072479,0.245646196,0.422381729,0.586336236,0.521017823,0.343533487,0.643086038,0.501321823,0.227065959,0.210034752,0.369010727,0.531941891,0.483094262,0.294277929,0.674,01/04/2015 19:00,19,2,4,0.531941891,0.643086038,0.704793944
0.500731932,0.70920942,0.474394808,0.585767532,0.674,0.566037736,0.621,0.503961301,0.648528869,0.464171123,0.544119447,0.748003272,0.391304348,0.512145021,0.446932288,0.605544144,0.166638871,0.238595502,0.425187602,0.58593436,0.582707469,0.315242494,0.603673118,0.508281822,0.066338135,0.211880973,0.291656734,0.456778035,0.431864754,0.261580381,0.674,01/04/2015 20:00,20,2,4,0.456778035,0.603673118,0.70920942
0.498762041,0.722455845,0.469894358,0.586022991,0.678,0.566037736,0.614,0.432924507,0.659362305,0.429590018,0.559703015,0.746198999,0.32173913,0.511559315,0.446374679,0.602615469,0.166538808,0.238595502,0.431973899,0.575351641,0.469155177,0.28397806,0.464551607,0.492794863,0.013267627,0.212206777,0.233134684,0.457777156,0.426229508,0.239782016,0.678,01/04/2015 21:00,21,2,4,0.457777156,0.464551607,0.722455845
0.465201598,0.749158957,0.461793548,0.579309563,0.672,0.566037736,0.607,0.360428887,0.670318848,0.390730838,0.444988374,0.738741339,0.330434783,0.514270295,0.450887288,0.602046005,0.163670325,0.238595502,0.430473083,0.538914936,0.342076748,0.256928406,0.313715619,0.47517376,0.0,0.209904431,0.191895113,0.403105267,0.396516393,0.223433243,0.672,01/04/2015 22:00,22,2,4,0.403105267,0.313715619,0.749158957
0.457394322,0.756097561,0.475816003,0.577903231,0.668,0.566037736,0.5465,0.297135675,0.64889819,0.351158645,0.557826459,0.742662625,0.32173913,0.497523303,0.446104497,0.584880718,0.143424169,0.22385955,0.33187602,0.522518419,0.297462915,0.221275982,0.206697583,0.477894312,0.0,0.195460469,0.176162098,0.386919511,0.393954918,0.219346049,0.668,01/04/2015 23:00,23,2,4,0.386919511,0.206697583,0.756097561
0.469791987,0.751261564,0.472784121,0.574744432,0.666,0.566037736,0.523,0.29163556,0.62981657,0.515864528,0.559172684,0.701573326,0.330434783,0.497657178,0.447133487,0.584921394,0.143023915,0.22385955,0.322936378,0.537119893,0.238127265,0.227829099,0.176346439,0.440787134,0.0,0.197871416,0.157926103,0.191331628,0.308657787,0.237057221,0.666,01/05/2015 00:00,0,4,5,0.191331628,0.176346439,0.751261564
0.465978711,0.74432296,0.473068359,0.571731236,0.666,0.566037736,0.503,0.279370763,0.618490705,0.446702317,0.560396524,0.663010008,0.32173913,0.497853808,0.447587622,0.584758689,0.142957206,0.22385955,0.321500816,0.53912927,0.150805216,0.211200924,0.091421324,0.448727685,0.0,0.199239791,0.148390942,0.034859324,0.249231557,0.234332425,0.666,01/05/2015 01:00,1,4,5,0.034859324,0.091421324,0.74432296
0.466141362,0.734440706,0.473257852,0.566492147,0.664,0.566037736,0.4605,0.284120515,0.601132586,0.437076649,0.561253213,0.661686875,0.32173913,0.499753167,0.449956024,0.58526714,0.144091258,0.22385955,0.320391517,0.540066979,0.231700482,0.217667436,0.08237891,0.461974756,0.0,0.198284101,0.146662694,0.000189833,0.251793033,0.226158038,0.664,01/05/2015 02:00,2,4,5,0.000189833,0.08237891,0.734440706
0.46070157,0.724978974,0.473447345,0.562226068,0.662,0.566037736,0.4495,0.315913766,0.593253724,0.446345811,0.562232285,0.664092571,0.32173913,0.501024985,0.451289687,0.585389168,0.146993096,0.223930057,0.318955954,0.541326189,0.208945186,0.224307159,0.083395456,0.477855859,0.001137225,0.207406603,0.144457688,0.000199824,0.252561475,0.239782016,0.662,01/05/2015 03:00,3,4,5,0.000199824,0.083395456,0.724978974
0.458731679,0.717619849,0.473636837,0.559384631,0.664,0.566037736,0.4465,0.465833778,0.601378801,0.444206774,0.561253213,0.666570439,0.32173913,0.497556772,0.446351685,0.584514633,0.15009506,0.22385955,0.31771615,0.536048225,0.224227478,0.227482679,0.233631197,0.477057958,0.081122062,0.201976542,0.152622169,0.038945728,0.248463115,0.247956403,0.664,01/05/2015 04:00,4,4,5,0.038945728,0.233631197,0.717619849
0.461171453,0.711101766,0.507461272,0.553361727,0.666,0.566037736,0.443,0.564637769,0.630432106,0.449197861,0.562599437,0.657885874,0.32173913,0.497761768,0.445489403,0.587951758,0.150161769,0.22385955,0.31954323,0.515606162,0.252550163,0.343533487,0.290083357,0.484219836,0.191432904,0.230506082,0.188259833,0.104288226,0.380891393,0.294277929,0.666,01/05/2015 05:00,5,4,5,0.104288226,0.290083357,0.711101766
0.465129308,0.713414634,0.521246862,0.546140869,0.67,0.566037736,0.4775,0.675782738,0.692355041,0.461675579,0.561742749,0.668158199,0.330434783,0.502748632,0.446834563,0.597225894,0.152596645,0.249312557,0.323980424,0.514802411,0.351941113,0.344976905,0.428827294,0.524922373,0.199014405,0.229615552,0.301787843,0.124930062,0.488473361,0.397820163,0.67,01/05/2015 06:00,6,4,5,0.124930062,0.428827294,0.713414634
0.474382376,0.728763667,0.472878867,0.543492116,0.674,0.566037736,0.5125,0.70998705,0.721654561,0.537254902,0.56027414,0.75214107,0.339130435,0.502208946,0.445052513,0.59480567,0.160768487,0.252837905,0.324306688,0.567716008,0.409856892,0.351039261,0.445237242,0.538236736,0.286959818,0.224185491,0.422646007,0.103858604,0.561987705,0.422343324,0.674,01/05/2015 07:00,7,4,5,0.103858604,0.445237242,0.728763667
0.487195706,0.744743482,0.446018286,0.540639345,0.67,0.566037736,0.534,0.682143673,0.731256925,0.545454545,0.562966589,0.784642032,0.32173913,0.504639624,0.442235725,0.617929997,0.159034055,0.252837905,0.323393148,0.582799732,0.47573142,0.327655889,0.466507247,0.554800381,0.401440485,0.220710252,0.446007151,0.168661578,0.630122951,0.427792916,0.67,01/05/2015 08:00,8,4,5,0.168661578,0.466507247,0.744743482
0.497243959,0.71509672,0.369321143,0.541213038,0.67,0.566037736,0.534,0.707092253,0.733965284,0.614973262,0.556969771,0.834415897,0.32173913,0.518583597,0.45151388,0.65319612,0.158833928,0.252837905,0.322805873,0.587756196,0.503157344,0.297344111,0.455848041,0.558155408,0.379075057,0.22141616,0.414004768,0.230167453,0.6875,0.430517711,0.67,01/05/2015 09:00,9,4,5,0.230167453,0.455848041,0.71509672
0.486454738,0.702901598,0.368089441,0.539203369,0.67,0.566037736,0.596,0.706292374,0.754770405,0.64171123,0.54877004,0.838481524,0.460869565,0.518746758,0.451772564,0.653013077,0.158733865,0.253049425,0.323001631,0.59003349,0.546201846,0.313799076,0.447628545,0.546984801,0.373388931,0.217202433,0.363230036,0.236721685,0.678022541,0.400544959,0.67,01/05/2015 10:00,10,4,5,0.236721685,0.447628545,0.702901598
0.48556919,0.705004205,0.390260079,0.539637562,0.676,0.566037736,0.5725,0.71132018,0.739135787,0.687700535,0.568106719,0.839251347,0.8,0.513031946,0.445058262,0.649270882,0.158467029,0.252837905,0.322805873,0.592980576,0.481485633,0.31091224,0.291835688,0.559366679,0.356330553,0.214791486,0.290703218,0.252018224,0.646516393,0.359673025,0.676,01/05/2015 11:00,11,4,5,0.252018224,0.291835688,0.705004205
0.480563136,0.768713204,0.443554882,0.543839994,0.586,0.566037736,0.579,0.700198065,0.711436661,0.701960784,0.5705544,0.84375,0.695652174,0.517554429,0.450870043,0.650816571,0.158300257,0.252837905,0.32274062,0.592712659,0.488323432,0.329387991,0.165425836,0.544523807,0.36884003,0.216605126,0.258581645,0.235432819,0.586321721,0.332425068,0.586,01/05/2015 12:00,12,4,5,0.235432819,0.165425836,0.768713204
0.478231797,0.787216148,0.44232318,0.542547005,0.558,0.566037736,0.5675,0.753599452,0.696048258,0.587165775,0.576061682,0.849643957,0.573913043,0.519809395,0.45357186,0.651609754,0.158967346,0.252767398,0.323458401,0.56141996,0.438889512,0.319572748,0.417538798,0.546994415,0.247915087,0.21430278,0.288259833,0.38881784,0.550461066,0.337874659,0.558,01/05/2015 13:00,13,4,5,0.38881784,0.417538798,0.787216148
0.483111344,0.792893188,0.365626036,0.544729305,0.664,0.566037736,0.5705,0.830044946,0.681890927,0.587878788,0.579855587,0.765588915,0.330434783,0.524382081,0.459096213,0.654457077,0.159134118,0.252837905,0.322544861,0.585398526,0.465119755,0.307736721,0.443271921,0.539371101,0.29757392,0.214465682,0.338259833,0.386010311,0.54380123,0.354223433,0.664,01/05/2015 14:00,14,4,5,0.386010311,0.443271921,0.792893188
