AT,BG,CZ,DE,ES,FR,GR,NO1,NO2,NO3,NO4,NO5,PL,PT,RO,SE,SK,CH,IT,RS,BA,time,GB,HR,LU,MK
332.5,513,216.95,60.7975,3463.0,3079.0,394.0,1318.23,7078.62,2198.28,3382.97,3690.56,0.0,147.9,261.0,7933.0,29.52,1345.1,660.0,18.0,259.62,27/01/2018 19:00,0.0,60.7975,0.0,216.95
234.2,419,161.92,68.2175,3733.0,2844.0,142.0,1273.6,6459.86,2024.95,3015.17,3138.94,0.0,149.8,219.0,7333.0,0.22,759.75,292.0,24.0,254.01,27/01/2018 20:00,0.0,68.2175,0.0,161.92
157.6,332,158.89,69.6625,2825.0,2816.0,35.0,1212.83,5832.48,1878.4,2733.32,2943.01,0.0,99.6,156.0,6688.0,0.0,1280.4,224.0,13.0,259.52,27/01/2018 21:00,0.0,69.6625,0.0,158.89
82.3,88,155.6,44.4475,1989.0,3169.0,37.0,1174.31,5462.5,1793.09,2420.53,2814.66,0.0,81.3,79.0,6105.0,0.0,688.98,197.0,0.0,202.43,27/01/2018 22:00,0.0,44.4475,0.0,155.6
58.2,9,65.92,49.2775,1552.0,2716.0,36.0,1126.43,5205.3,1917.17,2319.05,2821.51,0.0,2.8,106.0,5172.0,0.0,340.43,94.0,0.0,176.29,27/01/2018 23:00,0.0,49.2775,0.0,65.92
85.6,9,62.94,40.745,1173.0,2141.0,39.0,1106.84,4811.52,1777.5,2255.75,2579.95,0.0,2.5,65.0,4710.0,0.0,294.13,25.0,0.0,171.68,28/01/2018 00:00,0.0,40.745,0.0,62.94
114.8,9,62.31,35.8925,944.0,2028.0,29.0,1044.49,4123.13,1622.64,2167.55,2362.77,0.0,3.1,66.0,4539.0,0.0,238.03,25.0,0.0,171.82,28/01/2018 01:00,0.0,35.8925,0.0,62.31
203.4,9,43.96,36.1575,728.0,1753.0,27.0,1055.44,4150.89,1629.92,2172.91,2377.35,0.0,3.3,63.0,4477.0,0.0,281.73,30.0,0.0,172.22,28/01/2018 02:00,0.0,36.1575,0.0,43.96
88.2,9,43.17,39.99,791.0,1639.0,28.0,1028.53,3949.79,1577.83,2141.23,2323.29,0.0,4.1,49.0,4467.0,0.0,278.3,30.0,0.0,172.13,28/01/2018 03:00,0.0,39.99,0.0,43.17
85.6,9,49.78,44.485,706.0,1687.0,56.0,1051.04,4127.51,1670.26,2167.52,2371.16,0.0,2.4,22.0,4552.0,0.0,272.35,31.0,0.0,182.92,28/01/2018 04:00,0.0,44.485,0.0,49.78
97.1,9,55.3,41.4875,651.0,1789.0,164.0,1060.87,4500.61,1719.37,2204.68,2508.8,0.0,2.7,60.0,4913.0,0.0,304.8,62.0,0.0,201.38,28/01/2018 05:00,0.0,41.4875,0.0,55.3
144.1,115,107.77,47.625,862.0,1838.0,301.0,1147.01,4575.18,1789.68,2310.18,2645.52,0.0,6.4,79.0,5163.0,0.0,395.98,94.0,0.0,200.9,28/01/2018 06:00,0.0,47.625,0.0,107.77
130.5,192,165.31,71.2525,981.0,2136.0,327.0,1182.74,4964.04,1906.01,2384.98,2919.04,0.0,6.3,106.0,5644.0,2.25,438.0,138.0,0.0,219.27,28/01/2018 07:00,0.0,71.2525,0.0,165.31
91.3,100,174.49,41.2025,1068.0,3178.0,305.0,1196.81,5163.01,1984.63,2405.47,3042.18,0.0,24.8,85.0,6456.0,0.0,748.28,169.0,10.0,252.04,28/01/2018 08:00,0.0,41.2025,0.0,174.49
83.4,9,201.91,43.065,1587.0,2979.0,211.0,1253.09,5751.55,2088.82,2405.44,3198.89,0.0,75.4,74.0,6996.0,0.0,705.63,116.0,28.0,249.65,28/01/2018 09:00,0.0,43.065,0.0,201.91
68.4,9,244.47,42.625,1396.0,2906.0,113.0,1266.69,5902.08,2120.5,2419.79,3271.03,0.0,214.3,56.0,7400.0,30.14,1275.05,106.0,11.0,237.35,28/01/2018 10:00,0.0,42.625,0.0,244.47
88.1,9,214.13,52.13,1065.0,2683.0,99.0,1279.27,5791.82,2109.97,2435.47,3270.82,0.0,46.4,60.0,7476.0,30.54,1079.93,77.0,0.0,208.3,28/01/2018 11:00,0.0,52.13,0.0,214.13
126.4,9,178.51,65.62,1254.0,2242.0,64.0,1271.8,5484.57,2060.08,2442.38,3252.65,0.0,128.3,70.0,7518.0,5.72,321.68,75.0,0.0,211.31,28/01/2018 12:00,0.0,65.62,0.0,178.51
96.7,57,178.7,70.78,1235.0,2061.0,70.0,1231.35,5214.78,1995.15,2671.27,3126.52,0.0,12.1,87.0,7730.0,0.0,293.98,76.0,0.0,207.54,28/01/2018 13:00,0.0,70.78,0.0,178.7
113.8,79,236.39,55.355,1596.0,2084.0,91.0,1266.78,5601.66,1930.65,2684.72,3215.57,0.0,11.3,99.0,7839.0,0.0,372.05,126.0,0.0,211.82,28/01/2018 14:00,0.0,55.355,0.0,236.39
132.5,509,300.85,57.86,1319.0,1659.0,382.0,1292.43,6214.34,2124.11,2735.25,3344.34,0.0,11.1,325.0,8127.0,0.12,409.03,121.0,0.0,208.6,28/01/2018 15:00,0.0,57.86,0.0,300.85
159.8,778,302.56,36.4,1579.0,1857.0,999.0,1369.23,6722.02,2277.25,2776.99,3549.73,50.1,11.7,377.0,8342.0,39.42,1208.83,445.0,0.0,210.09,28/01/2018 16:00,50.1,36.4,10.02,302.56
228.8,725,300.33,41.4875,2338.0,3266.0,1002.0,1380.04,6780.84,2299.78,2813.27,3600.21,57.24,44.3,286.0,8293.0,70.47,1663.83,852.0,25.0,0.0,28/01/2018 17:00,57.24,41.4875,11.448,300.33
164.8,534,299.5,38.9625,3477.0,3633.0,877.0,1301.11,6661.53,2248.83,2722.32,3476.2,7.16,204.5,207.0,8209.0,76.88,1464.15,886.0,25.0,235.47,28/01/2018 18:00,7.16,38.9625,1.432,299.5
78.1,283,306.82,33.4425,4395.0,3017.0,487.0,1280.88,6246.84,2162.86,2721.03,3313.66,0.0,302.8,210.0,7671.0,82.55,1222.23,776.0,32.0,213.95,28/01/2018 19:00,0.0,33.4425,0.0,306.82
79.2,153,83.22,29.7475,4967.0,2674.0,160.0,1275.98,5750.11,2101.39,2722.52,3240.25,0.0,153.3,141.0,7356.0,69.02,885.0,497.0,48.0,203.24,28/01/2018 20:00,0.0,29.7475,0.0,83.22
89.9,28,60.71,36.81,4434.0,2791.0,84.0,1214.65,5133.11,1935.7,2663.6,2985.68,0.0,107.2,63.0,6899.0,28.94,693.75,120.0,0.0,200.31,28/01/2018 21:00,0.0,36.81,0.0,60.71
91.4,9,59.45,32.025,2546.0,2498.0,28.0,1164.5,4577.85,1795.73,2581.16,2638.69,0.0,95.0,112.0,6347.0,0.21,445.13,72.0,0.0,214.14,28/01/2018 22:00,0.0,32.025,0.0,59.45
81.9,9,114.47,51.5575,1462.0,2334.0,26.0,1133.82,4393.34,1722.79,2136.1,2556.4,0.0,18.4,127.0,5848.0,0.0,356.18,27.0,0.0,179.24,28/01/2018 23:00,0.0,51.5575,0.0,114.47
92.7,9,118.53,44.6425,865.0,2154.0,26.0,1090.54,3915.49,1653.42,1951.22,2418.84,0.0,4.3,121.0,5475.0,0.0,364.05,27.0,0.0,181.75,29/01/2018 00:00,0.0,44.6425,0.0,118.53
106.9,9,99.99,51.245,794.0,2008.0,26.0,1030.54,3654.34,1531.5,1918.13,2287.89,0.0,4.4,258.0,5504.0,0.01,341.23,27.0,0.0,123.28,29/01/2018 01:00,0.0,51.245,0.0,99.99
147.6,9,98.85,66.1775,764.0,1854.0,26.0,1063.44,4095.29,1486.6,1930.75,2457.7,0.0,4.7,236.0,5623.0,0.0,333.68,23.0,0.0,71.13,29/01/2018 02:00,0.0,66.1775,0.0,98.85
146.7,9,96.97,48.2125,759.0,1695.0,26.0,1010.35,4517.06,1566.29,2101.6,2562.9,0.0,5.0,322.0,6580.0,0.0,349.15,28.0,0.0,71.8,29/01/2018 03:00,0.0,48.2125,0.0,96.97
229.3,17,156.79,49.545,873.0,1970.0,55.0,1169.94,5346.39,1707.25,2561.83,2942.54,0.0,5.2,637.0,7287.0,0.0,667.08,111.0,0.0,73.7,29/01/2018 04:00,0.0,49.545,0.0,156.79
304.1,212,212.45,63.7375,1459.0,2352.0,404.0,1345.98,6335.91,2089.34,2900.81,3647.68,0.0,4.5,924.0,8825.0,0.0,1712.8,340.0,154.0,124.68,29/01/2018 05:00,0.0,63.7375,0.0,212.45
546.2,295,532.94,83.9075,3221.0,3518.0,550.0,1449.17,7540.69,2415.99,3568.65,4424.85,0.0,39.0,921.0,10338.0,11.05,2387.23,981.0,323.0,199.02,29/01/2018 06:00,0.0,83.9075,0.0,532.94
507.0,89,606.7,77.51,3805.0,3710.0,837.0,1448.4,7694.38,2390.17,3628.88,4578.93,50.18,123.4,756.0,10726.0,42.76,2326.03,1270.0,319.0,404.13,29/01/2018 07:00,50.18,77.51,10.036,606.7
417.6,2,575.11,76.7975,3969.0,4158.0,571.0,1446.85,7497.17,2403.79,3537.58,4439.16,57.43,193.1,761.0,10908.0,82.1,2302.08,1498.0,320.0,404.3,29/01/2018 08:00,57.43,76.7975,11.486,575.11
330.1,2,547.87,69.3225,4169.0,4167.0,279.0,1458.11,7364.71,2399.36,3527.53,4448.93,7.18,132.3,538.0,10705.0,36.49,2394.68,1365.0,321.0,196.07,29/01/2018 09:00,7.18,69.3225,1.436,547.87
390.4,4,391.66,67.725,3258.0,4044.0,177.0,1445.0,7245.11,2450.65,3514.52,4341.08,0.0,102.2,543.0,10613.0,0.05,2082.28,1230.0,325.0,180.96,29/01/2018 10:00,0.0,67.725,0.0,391.66
261.1,6,247.39,60.61,3013.0,3423.0,181.0,1436.65,7196.1,2314.06,3426.81,4276.92,0.0,32.8,516.0,10431.0,0.22,1706.83,697.0,322.0,181.04,29/01/2018 11:00,0.0,60.61,0.0,247.39
264.0,9,246.29,60.1625,2150.0,3432.0,87.0,1400.21,7238.37,2283.72,3408.11,4216.33,0.0,38.8,432.0,10362.0,9.58,1763.85,574.0,321.0,176.64,29/01/2018 12:00,0.0,60.1625,0.0,246.29
256.9,9,246.48,80.1075,1533.0,2973.0,75.0,1381.23,7276.83,2241.24,3353.97,4213.13,0.0,49.1,510.0,10310.0,0.0,2090.7,703.0,323.0,177.05,29/01/2018 13:00,0.0,80.1075,0.0,246.48
256.2,50,304.75,81.1625,1759.0,1910.0,162.0,1385.87,7600.66,2175.93,3466.52,4351.9,0.0,91.1,576.0,10508.0,0.0,2381.63,1138.0,316.0,182.56,29/01/2018 14:00,0.0,81.1625,0.0,304.75
215.9,103,468.45,55.4675,1370.0,2101.0,726.0,1408.55,7605.26,2229.05,3517.45,4435.25,0.0,90.9,445.0,10595.0,31.68,2362.13,1238.0,0.0,391.55,29/01/2018 15:00,0.0,55.4675,0.0,468.45
304.4,528,692.35,39.7275,1828.0,2675.0,1488.0,1417.09,7861.65,2454.7,3729.8,4945.62,0.0,58.0,439.0,11121.0,44.98,2471.28,1291.0,0.0,588.65,29/01/2018 16:00,0.0,39.7275,0.0,692.35
356.3,433,695.33,30.75,2858.0,3818.0,1683.0,1520.21,8173.27,2679.65,3818.67,5109.12,0.0,35.2,410.0,11314.0,109.52,2483.03,1170.0,0.0,593.45,29/01/2018 17:00,0.0,30.75,0.0,695.33
181.1,176,446.89,30.22,3752.0,5057.0,1450.0,1437.41,7581.04,2257.22,3499.45,4282.28,0.0,66.1,470.0,10663.0,99.7,2474.08,1273.0,0.0,283.42,29/01/2018 18:00,0.0,30.22,0.0,446.89
131.9,56,357.21,30.7375,3956.0,4236.0,804.0,1315.91,7053.67,1977.64,3141.87,3612.44,0.0,107.5,447.0,9773.0,110.29,1629.15,1059.0,0.0,181.99,29/01/2018 19:00,0.0,30.7375,0.0,357.21
123.2,47,171.23,36.3325,3423.0,3525.0,247.0,1330.3,6924.35,1864.01,2926.74,3326.54,0.0,104.2,314.0,8905.0,47.16,1188.33,430.0,0.0,175.65,29/01/2018 20:00,0.0,36.3325,0.0,171.23
107.3,26,115.01,61.97,1920.0,3166.0,86.0,1235.42,5953.9,1717.17,2674.86,3154.04,0.0,59.9,269.0,8157.0,7.3,1459.73,302.0,0.0,143.4,29/01/2018 21:00,0.0,61.97,0.0,115.01
119.5,9,74.93,48.655,1431.0,3778.0,59.0,1164.75,5368.94,1628.05,2402.1,3060.84,0.0,48.4,190.0,7423.0,5.24,925.18,266.0,0.0,98.0,29/01/2018 22:00,0.0,48.655,0.0,74.93
137.0,9,72.63,41.845,1169.0,2654.0,103.0,1035.51,5197.85,1941.35,2362.36,2859.66,0.0,54.2,147.0,6097.0,1.85,461.43,33.0,0.0,86.5,29/01/2018 23:00,0.0,41.845,0.0,72.63
148.3,9,71.31,39.1075,1036.0,2279.0,25.0,1023.76,4875.52,1949.16,2248.05,2720.17,0.0,5.1,154.0,5790.0,0.0,366.8,31.0,0.0,81.46,30/01/2018 00:00,0.0,39.1075,0.0,71.31
153.1,9,63.5,49.5525,893.0,1782.0,25.0,979.91,4680.3,1813.06,2198.84,2529.8,0.0,4.3,144.0,5795.0,0.005,330.38,27.0,0.0,82.31,30/01/2018 01:00,0.0,49.5525,0.0,63.5
233.5,9,61.87,57.16,906.0,1591.0,25.0,989.64,4720.68,1826.94,2201.9,2575.86,0.0,4.9,197.0,5919.0,0.0,331.48,27.0,0.0,87.86,30/01/2018 02:00,0.0,57.16,0.0,61.87
204.7,8,143.62,49.8625,949.0,1627.0,25.0,1061.08,5277.89,1878.43,2294.86,2857.36,0.0,5.2,184.0,6397.0,0.035,322.35,34.0,0.0,86.01,30/01/2018 03:00,0.0,49.8625,0.0,143.62
299.0,35,194.84,42.0775,955.0,2142.0,192.0,1147.2,6316.43,2153.82,2862.39,3371.17,0.0,60.9,221.0,6895.0,0.0,566.6,37.0,0.0,90.7,30/01/2018 04:00,0.0,42.0775,0.0,194.84
522.5,68,341.97,56.9375,1487.0,3049.0,346.0,1253.94,7544.33,2519.83,3681.87,4664.86,0.0,86.7,244.0,9128.0,0.0,1449.73,353.0,276.0,85.33,30/01/2018 05:00,0.0,56.9375,0.0,341.97
911.5,138,510.07,58.1925,3032.0,4213.0,348.0,1416.83,7996.85,2826.1,3819.47,5791.12,0.0,310.9,339.0,11027.0,7.07,2259.05,571.0,318.0,186.93,30/01/2018 06:00,0.0,58.1925,0.0,510.07
1238.2,90,469.79,120.9175,3285.0,4572.0,468.0,1431.62,8146.84,2886.85,3871.16,6000.3,0.0,94.4,299.0,11250.0,45.37,2519.63,1090.0,322.0,448.33,30/01/2018 07:00,0.0,120.9175,0.0,469.79
1121.1,9,561.09,57.5875,3215.0,4490.0,391.0,1435.04,8230.68,2871.45,3928.47,5916.19,0.0,272.8,170.0,11237.0,35.8,2271.8,1014.0,321.0,499.54,30/01/2018 08:00,0.0,57.5875,0.0,561.09
756.2,9,413.18,35.2925,3124.0,4012.0,94.0,1428.3,8195.73,2848.06,3896.61,5912.05,0.0,422.2,136.0,11100.0,0.4,1978.05,783.0,322.0,282.8,30/01/2018 09:00,0.0,35.2925,0.0,413.18
664.8,9,386.36,38.5775,2440.0,3901.0,24.0,1400.27,8103.18,2811.57,3872.75,5704.54,0.0,146.3,176.0,11181.0,0.0,1941.03,691.0,318.0,255.89,30/01/2018 10:00,0.0,38.5775,0.0,386.36
580.1,9,311.64,43.7075,1821.0,3651.0,43.0,1386.75,7897.07,2674.63,3856.77,5693.77,0.0,98.4,240.0,10994.0,0.0,901.4,565.0,315.0,211.04,30/01/2018 11:00,0.0,43.7075,0.0,311.64
594.7,9,311.24,54.365,1877.0,3282.0,29.0,1373.57,7856.2,2683.52,3850.75,5570.63,0.0,102.6,248.0,10951.0,18.81,958.0,651.0,315.0,199.29,30/01/2018 12:00,0.0,54.365,0.0,311.24
618.5,9,311.56,57.9125,1682.0,2778.0,66.0,1379.83,7787.14,2710.78,3853.27,5500.37,0.0,65.0,167.0,11038.0,3.845,1708.48,681.0,317.0,169.36,30/01/2018 13:00,0.0,57.9125,0.0,311.56
661.9,9,420.26,69.7375,1564.0,2765.0,147.0,1417.98,8063.35,2797.13,3898.88,5578.91,0.0,100.3,238.0,11109.0,0.0,2052.03,823.0,320.0,160.42,30/01/2018 14:00,0.0,69.7375,0.0,420.26
953.2,9,427.75,95.28,1623.0,3211.0,390.0,1495.77,8264.35,2909.38,3938.84,5939.63,50.16,57.4,216.0,11555.0,27.56,2001.0,1237.0,320.0,481.4,30/01/2018 15:00,50.16,95.28,10.032,427.75
1316.0,243,541.26,120.7225,2404.0,3880.0,1198.0,1614.73,8463.9,3075.86,3923.86,6394.19,57.23,65.9,480.0,12274.0,44.53,2368.75,1282.0,320.0,523.23,30/01/2018 16:00,57.23,120.7225,11.446,541.26
1197.3,330,556.5,120.9025,3991.0,4532.0,1466.0,1614.79,8311.66,3087.12,3902.13,6279.83,7.16,94.1,828.0,12295.0,115.53,2802.98,1297.0,317.0,547.26,30/01/2018 17:00,7.16,120.9025,1.432,556.5
936.1,233,487.54,75.3125,5316.0,4236.0,1057.0,1550.75,8326.77,2999.21,3853.93,6162.73,0.0,228.4,794.0,11898.0,116.75,2018.13,1340.0,312.0,411.47,30/01/2018 18:00,0.0,75.3125,0.0,487.54
492.5,56,343.76,44.8875,5509.0,3412.0,607.0,1418.94,8187.35,2794.39,3877.6,5915.86,0.0,414.0,684.0,11565.0,107.4,1402.98,1107.0,322.0,313.73,30/01/2018 19:00,0.0,44.8875,0.0,343.76
414.7,46,215.5,64.42,5195.0,2556.0,136.0,1385.31,7984.18,2554.29,3810.29,5469.24,0.0,460.0,607.0,10789.0,85.03,468.28,493.0,315.0,261.59,30/01/2018 20:00,0.0,64.42,0.0,215.5
338.7,57,205.97,61.1325,3524.0,2685.0,70.0,1301.91,7679.35,2193.81,3695.0,4630.66,0.0,450.8,583.0,9622.0,0.56,430.73,255.0,314.0,258.6,30/01/2018 21:00,0.0,61.1325,0.0,205.97
220.6,9,156.76,63.5475,2539.0,2883.0,0.0,1234.69,7366.67,1974.78,3395.11,3736.24,0.0,362.3,471.0,8252.0,0.0,396.4,203.0,0.0,169.55,30/01/2018 22:00,0.0,63.5475,0.0,156.76
134.2,9,124.08,59.3775,2560.0,2157.0,19.0,915.17,6780.5,1841.15,2948.1,3178.95,0.0,377.5,208.0,6559.0,0.0,466.83,33.0,27.0,98.92,30/01/2018 23:00,0.0,59.3775,0.0,124.08
119.1,9,122.17,56.1975,2108.0,1732.0,32.0,942.6,6392.28,1772.57,2798.43,3006.78,0.0,344.4,158.0,6239.0,0.0,353.88,32.0,0.0,92.41,31/01/2018 00:00,0.0,56.1975,0.0,122.17
128.1,9,68.54,56.42,1311.0,1648.0,29.0,916.96,5384.85,1583.82,2518.36,2699.25,0.0,200.4,116.0,6144.0,0.0,369.3,32.0,0.0,92.16,31/01/2018 01:00,0.0,56.42,0.0,68.54
118.8,9,65.91,47.62,1132.0,1559.0,30.0,912.01,5105.43,1558.25,2387.02,2591.53,0.0,121.9,80.0,6059.0,0.0,347.15,33.0,0.0,82.69,31/01/2018 02:00,0.0,47.62,0.0,65.91
148.1,9,64.41,41.585,1289.0,1441.0,37.0,866.84,5051.57,1530.56,2239.27,2527.32,0.0,28.8,168.0,6460.0,0.0,387.4,34.0,0.0,81.4,31/01/2018 03:00,0.0,41.585,0.0,64.41
194.2,125,155.28,54.3525,1775.0,1721.0,107.0,947.88,5412.64,1598.98,2595.89,2867.83,0.0,8.6,411.0,6934.0,0.0,471.9,146.0,0.0,84.06,31/01/2018 04:00,0.0,54.3525,0.0,155.28
213.0,172,216.5,49.225,2599.0,2223.0,430.0,1038.23,7308.03,1961.8,3362.37,3786.32,0.0,103.2,581.0,8634.0,0.0,1423.48,553.0,24.0,198.83,31/01/2018 05:00,0.0,49.225,0.0,216.5
523.7,142,614.25,77.2775,3809.0,3190.0,485.0,1114.77,8090.13,2271.45,3761.47,5085.45,0.0,96.4,653.0,10684.0,1.61,2197.95,1015.0,262.0,265.64,31/01/2018 06:00,0.0,77.2775,0.0,614.25
452.2,96,654.14,103.8025,4583.0,3397.0,561.0,1131.24,8191.02,2450.51,3796.71,5116.97,0.0,68.9,421.0,10806.0,47.16,2252.2,1442.0,268.0,239.4,31/01/2018 07:00,0.0,103.8025,0.0,654.14
370.5,12,403.06,57.24,5300.0,2989.0,283.0,1103.93,8005.51,2203.42,3744.94,4728.2,50.1,79.2,389.0,10677.0,27.87,2238.75,1502.0,263.0,285.27,31/01/2018 08:00,50.1,57.24,10.02,403.06
349.6,9,393.42,48.11,5601.0,2863.0,130.0,1089.53,8048.82,2248.76,3701.54,4835.62,57.2,135.6,256.0,10333.0,9.83,2190.78,1394.0,249.0,295.93,31/01/2018 09:00,57.2,48.11,11.44,393.42
245.9,9,330.75,58.3825,5018.0,3500.0,103.0,1078.94,7954.63,2206.45,3465.52,4231.02,57.24,83.2,270.0,10203.0,1.27,2143.68,1283.0,210.0,306.26,31/01/2018 10:00,57.24,58.3825,11.448,330.75
197.5,9,303.93,69.3925,4150.0,3239.0,110.0,1080.4,7775.29,2123.68,3157.74,4212.6,7.16,59.2,286.0,9565.0,26.56,1554.53,734.0,209.0,324.09,31/01/2018 11:00,7.16,69.3925,1.432,303.93
214.9,9,246.07,72.44,3693.0,3192.0,74.0,1059.25,7634.95,2266.02,3058.86,4055.85,0.0,44.3,271.0,9534.0,0.2,1627.3,663.0,139.0,307.54,31/01/2018 12:00,0.0,72.44,0.0,246.07
254.7,9,246.37,58.69,2763.0,2686.0,94.0,1065.94,7716.38,2327.93,3142.35,4156.4,0.0,40.0,320.0,9557.0,6.9,1727.05,970.0,79.0,295.86,31/01/2018 13:00,0.0,58.69,0.0,246.37
246.2,35,230.05,74.02,2645.0,2581.0,81.0,1150.78,7863.39,2357.08,3214.0,4222.57,0.0,50.6,347.0,10015.0,8.47,1995.6,1100.0,79.0,291.73,31/01/2018 14:00,0.0,74.02,0.0,230.05
311.5,434,430.79,87.87,2510.0,2565.0,458.0,1138.79,8013.19,2388.75,3614.95,4574.65,0.0,66.0,345.0,10433.0,0.0,1880.45,1118.0,80.0,300.92,31/01/2018 15:00,0.0,87.87,0.0,430.79
547.7,778,686.76,66.5475,2689.0,3622.0,823.0,1220.73,8150.91,2597.35,3785.16,5422.02,0.0,118.6,498.0,10743.0,0.0,2306.7,1447.0,104.0,339.6,31/01/2018 16:00,0.0,66.5475,0.0,686.76
685.5,718,697.14,82.175,3853.0,4594.0,840.0,1230.47,8252.85,2679.52,3841.29,5846.21,0.0,125.7,437.0,10944.0,0.0,2284.75,1470.0,131.0,359.14,31/01/2018 17:00,0.0,82.175,0.0,697.14
667.2,724,390.54,61.8775,5409.0,4221.0,632.0,1178.99,8080.49,2533.59,3780.75,5335.76,0.0,158.6,298.0,10631.0,10.3,2008.15,1580.0,127.0,344.95,31/01/2018 18:00,0.0,61.8775,0.0,390.54
340.3,572,213.26,39.1125,5710.0,4232.0,384.0,1122.81,7626.4,2361.08,3307.92,4271.04,0.0,158.7,196.0,9706.0,23.48,1435.25,992.0,20.0,258.07,31/01/2018 19:00,0.0,39.1125,0.0,213.26
306.8,381,185.62,59.3725,5014.0,3039.0,59.0,1088.88,6729.27,2098.86,2880.14,3663.35,0.0,149.3,129.0,8858.0,0.24,666.35,558.0,19.0,234.31,31/01/2018 20:00,0.0,59.3725,0.0,185.62
386.1,58,161.05,69.8825,3766.0,2922.0,59.0,974.2,5888.33,1891.09,2600.9,3222.32,0.0,82.8,134.0,7844.0,8.53,534.73,275.0,15.0,149.28,31/01/2018 21:00,0.0,69.8825,0.0,161.05
353.2,9,121.63,73.86,2831.0,2749.0,35.0,918.92,4826.36,1764.82,2395.98,2865.4,0.0,59.5,56.0,6821.0,5.68,505.15,206.0,0.0,96.61,31/01/2018 22:00,0.0,73.86,0.0,121.63
162.0,9,60.58,56.7325,2727.0,2244.0,25.0,903.62,4562.42,1717.69,2236.13,2450.82,0.0,6.4,80.0,5462.0,0.0,370.43,77.0,0.0,97.43,31/01/2018 23:00,0.0,56.7325,0.0,60.58
165.7,9,62.57,49.885,2096.0,1523.0,25.0,887.59,4498.31,1627.91,2128.53,2378.48,0.0,5.8,147.0,5323.0,0.0,400.73,63.0,0.0,80.13,01/02/2018 00:00,0.0,49.885,0.0,62.57
167.0,9,61.38,51.9125,1323.0,1132.0,25.0,913.96,4402.93,1368.07,1920.7,2317.18,0.0,120.7,170.0,5279.0,0.0,328.13,62.0,0.0,79.09,01/02/2018 01:00,0.0,51.9125,0.0,61.38
136.1,9,61.85,45.715,905.0,978.0,25.0,924.43,4157.04,1290.62,1977.29,2255.78,0.0,228.2,167.0,5233.0,0.0,347.5,62.0,0.0,82.5,01/02/2018 02:00,0.0,45.715,0.0,61.85
152.7,9,60.33,54.6975,965.0,1261.0,25.0,906.82,4338.2,1351.42,2091.61,2280.78,0.0,97.8,207.0,5833.0,0.0,367.7,62.0,0.0,85.54,01/02/2018 03:00,0.0,54.6975,0.0,60.33
250.6,105,108.34,56.7725,976.0,1589.0,53.0,967.13,5279.15,1783.46,2519.88,2822.0,0.0,3.9,259.0,6726.0,0.0,450.43,73.0,0.0,100.21,01/02/2018 04:00,0.0,56.7725,0.0,108.34
516.7,244,276.78,61.5,1333.0,3071.0,391.0,1116.78,6959.42,2145.76,3251.75,4182.87,0.0,4.1,339.0,9055.0,0.0,1645.05,458.0,0.0,209.05,01/02/2018 05:00,0.0,61.5,0.0,276.78
911.8,130,693.81,56.965,2676.0,4450.0,350.0,1345.45,7947.53,2446.72,3832.95,5138.02,0.0,65.8,341.0,10424.0,10.94,2310.38,1049.0,81.0,279.08,01/02/2018 06:00,0.0,56.965,0.0,693.81
1107.6,9,673.77,56.67,3507.0,4634.0,386.0,1336.37,8078.66,2533.35,3853.98,5263.49,37.64,85.0,437.0,10901.0,35.26,2513.4,1406.0,211.0,280.24,01/02/2018 07:00,37.64,56.67,7.528,673.77
973.9,9,492.47,60.4225,4121.0,4844.0,340.0,1258.51,8006.81,2516.59,3893.73,5102.38,42.96,183.0,430.0,10766.0,26.23,2585.3,1424.0,215.0,282.53,01/02/2018 08:00,42.96,60.4225,8.592,492.47
984.9,8,389.87,59.275,3605.0,4480.0,287.0,1278.23,8102.53,2565.0,3868.27,5060.72,42.96,223.2,385.0,10707.0,33.87,2335.65,1268.0,211.0,273.93,01/02/2018 09:00,42.96,59.275,8.592,389.87
552.1,9,180.06,62.47,2712.0,4015.0,250.0,1230.32,8017.49,2403.58,3829.26,4678.22,42.93,119.0,385.0,10597.0,8.58,2160.53,1046.0,214.0,271.54,01/02/2018 10:00,42.93,62.47,8.586,180.06
404.4,9,122.5,60.1175,1741.0,3639.0,166.0,1223.58,7814.52,2380.03,3663.32,4347.28,30.35,270.3,426.0,10635.0,43.02,1792.2,672.0,213.0,332.44,01/02/2018 11:00,30.35,60.1175,6.07,122.5
452.1,9,121.62,83.1,1391.0,3343.0,101.0,1150.81,7753.63,2384.88,3765.96,4352.74,28.49,228.5,393.0,10668.0,39.34,1098.48,892.0,135.0,330.57,01/02/2018 12:00,28.49,83.1,5.698,121.62
765.0,9,121.01,57.4575,804.0,2800.0,110.0,1153.49,7819.97,2361.46,3848.18,4512.19,28.44,19.9,476.0,10825.0,32.4,1456.95,1008.0,131.0,342.89,01/02/2018 13:00,28.44,57.4575,5.688,121.01
752.4,12,301.65,77.145,1200.0,2592.0,100.0,1141.87,7710.99,2341.3,3818.21,4654.1,28.34,0.1,504.0,11151.0,33.21,1593.98,1067.0,141.0,335.54,01/02/2018 14:00,28.34,77.145,5.668,301.65
824.9,330,466.54,87.505,1268.0,2686.0,226.0,1240.87,7927.43,2422.59,3882.74,4849.09,28.46,0.2,444.0,11388.0,40.47,2056.65,1270.0,195.0,344.28,01/02/2018 15:00,28.46,87.505,5.692,466.54
